quoteText,bookTitle,bookAuthor,tags
Always make new mistakes!” I actually get royalties of about $50 per year from Quotable Quotes for this one.,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"The Happiest Baby on the Block by Harvey Karp. If you want to be a hands-on parent and also have some version of a career, this book is gold. I usually send it with another book called The Sleepeasy Solution, written by Jennifer Waldburger",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
It’s okay to have a desire. But pick a big one and pick it carefully. Drop the small ones.,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
Service to others is the rent you pay for your room here on earth.” –Muhammad Ali Legendary American professional boxer and activist,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"If you don’t make mistakes, you’re not working on hard enough problems. And that’s a big mistake.” –Frank Wilczek American theoretical physicist, Nobel Prize winner",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Getting Real: The Smarter, Faster, Easier Way to Build a Successful Web Application, which is available for free at gettingreal.37signals.com.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"By focusing inward on yourself as a writer instead of outward on what you think readers will want to read, you’ll end up creating the best and most original work, and that one-in-a-thousand person who happens to love it will end up finding their way to you.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
The player of the inner game comes to value the art of relaxed concentration above all other skills; he discovers the true basis for self-confidence; and he learns that the secret to winning any game lies in not trying too hard.,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"While people often say there’s not enough time, remember that you’ll always have less attention than time. Full attention is where you do your best work, and everyone’s going to be looking to rip it from you. Protect and preserve it.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"THE DANGER OF BIG QUESTIONS Most of the time, “What should I do with my life?” is a terrible question. “What should I do with this tennis serve?” “What should I do with this line at Starbucks?” “What should I do with this traffic jam?” “How should I respond to the anger I feel welling up in my chest?” These are better questions. Excellence is the next five minutes, improvement is the next five minutes, happiness is the next five minutes.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Thrive: The Third Metric to Redefining Success and Creating a Life of Well-Being, Wisdom, and Wonder, and The Sleep Revolution: Transforming Your Life, One Night at a Time.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"My two cents: Excellence is the next five minutes or nothing at all. It’s the quality of your next five-minute conversation. It’s the quality of, yes, your next email. Forget the long term. Make the next five minutes rock!",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"What advice would you give to a smart, driven college student about to enter the “real world”? The seminal change in the business from then to now is that a young person should view the career pyramid differently rather than traditionally. Put the point at the bottom where you are now (at the start of your career) and conceive your future as an expanding opportunity horizon where you can move laterally across the spectrum in search of an ever-widening set of career opportunities. Reinvent yourself regularly. See your world as an ever-increasing set of realities and seize the day.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"The things you own end up owning you.” –Chuck Palahniuk American author, best known for Fight Club",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"My billboard would say this: “Busy is a decision.” Here’s why: Of the many, many excuses people use to rationalize why they can’t do something, the excuse “I am too busy” is not only the most inauthentic, it is also the laziest. I don’t believe in “too busy.” Like I said, busy is a decision. We do the things we want to do, period. If we say we are too busy, it is shorthand for “not important enough.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
David Deutsch’s The Beginning of Infinity. It’s a remarkable argument for the power of knowledge—as not just a human capability but as a force that shapes the universe.,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Steven Pinker: anything. He’s one of the clearest thinkers and communicators of our time. Among many other things, he convinced me that I could never understand myself without understanding how humans evolved.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
Emptiness is the fasting of the mind.” –Zhuang Zhou 4th century B.C.,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Brian Koppelman mentioned that he considers Haruki Murakami the world’s best writer of fiction. To boot, Murakami is an excellent long-distance runner. Here is what Murakami has to say about running, which can be applied to anything: Pain is inevitable. Suffering is optional.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"What advice would you give to a smart, driven college student about to enter the “real world”? Work harder than everyone else. Of course, that is easy when you love your job. But you might not love your first, or second, or even third job. That doesn’t matter. Work harder than everyone else. In order to get the job you love or start the company you want, you have to build your résumé, your reputation, and your bank account. The best way to do that: Outwork them all.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
The secret to winning any game lies in not trying too hard.,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"When you’re creative, you render competition obsolete, because there is only one you, and no one can do things exactly the way you do. Never worry about the competition. When you’re creative, you can, in fact, cheer others on with the full knowledge that their success will undoubtedly be your own.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"I realized that I had to let people leave my life, never to return. Every relationship I have in my life, from family and friends to business partners, must be a voluntary relationship. My wife can leave at any time. Family members can call me or not. Business partners can decide to move on, and it’s all okay. But the same is true on my end. If I say I’m ready to move on and someone doesn’t accept that, now we have a problem. I remember trying to move on from a very close friend because he was displaying behaviors I wasn’t comfortable with.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"As Brandon Stanton put it, “Sometimes you need to allow life to save you from what you want.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
Think for yourself while being radically open-minded.” Ray Dalio,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"I do not believe in work-life balance. I believe that if you view your work as a calling, it is a labor of love rather than laborious. When your work is a calling, you are not approaching the amount of hours you are working with a sense of dread or counting the minutes until the weekend. Your calling can become a life-affirming engagement that can provide its own balance and spiritual nourishment.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
Success should not be measured by financial gain; true success is doing something you love for a living.,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"If I am not for myself, who will be for me? But if I am only for myself, what am I? And if not now, when?” –Rabbi Hillel",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Christopher Carmichael, “You are 99 years old, you are on your deathbed, and you have a chance to come back to right now: what would you do?",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Oscar Wilde’s advice, “The only way to get rid of a temptation is to yield to it",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
Friendship is born at the moment when one person says to another: ‘What? You too? I thought I was the only one.’”—C. S. Lewis,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
God will not have his work made manifest by cowards.”—Ralph Waldo Emerson,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"The more you run from your fears, the bigger they get, but the more you go into them, the more they tend to vanish like a mirage.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"When you feel overwhelmed or unfocused, what do you do? I work with my mindset coach, Elliot Roe, and/or use our app Primed Mind. After ten minutes, I’m in the zone, recharged, and ready to focus on my upcoming challenges.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"What is the book (or books) you’ve given most as a gift, and why? Or what are one to three books that have greatly influenced your life? Books that influenced me the most: The Transformed Cell by Steven A. Rosenberg Mistakes Were Made (but Not by Me) by Carol Tavris and Elliot Aronson Surely You’re Joking, Mr. Feynman! by Richard P. Feynman If you could have a gigantic billboard anywhere with anything on it, what would it say? Are there any quotes you think of often or live your life by? Well, assuming it’s a big billboard, I’d lobby for the following: “The fundamental cause of the trouble is that in the modern world the stupid are cocksure while the intelligent are full of doubt.”—Bertrand Russell “For the great enemy of truth is very often not the lie—deliberate, contrived and dishonest—but the myth—persistent, persuasive, and unrealistic. Too often we hold fast to the clichés of our forebears. We subject all facts to a prefabricated set of interpretations. We enjoy the comfort of opinion without the discomfort of thought.”—John F. Kennedy “No problem can be solved from the same level of consciousness that created it.”—Albert Einstein “If you set a goal, it should meet these two conditions: 1) It matters; 2) You can influence the outcome.”—Peter Attia",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"If you could have a gigantic billboard anywhere with anything on it, what would it say and why? Are there any quotes you think of often or live your life by? The quote I live by is “By any means necessary.” It’s from Malcolm X. When I was in college, I read The Autobiography of Malcolm X and was blown away by the determination and commitment that Malcolm X had to his people and to fight against a system that was not designed to support or help him or his people. He really made strides in bringing civil rights to the forefront of the American people. It was a very moving book, and I remember reading it a few times. As I started my label, I wanted to create a slogan with this concept, and I wanted to use this idea of “by any means necessary” as a way of life. When we started [my label] Dim Mak back in 1996, I didn’t have any money to launch the label, as I only had $ 400 to my name. So I would find any way possible to make sure these records came out. I did whatever I could with the tools in front of me with no excuses and no complaining. You gotta find a way to get your project done; you gotta think outside the box. My team also lives and works by the mantra of “by any means necessary,” and because of that, we can get things done that others might not. I feel lucky to have such a great team that will share this way of life with me.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"What is the book (or books) you’ve given most as a gift, and why? Or what are one to three books that have greatly influenced your life? At some point about halfway through my 20-year career in the SEAL Teams, I read About Face by Colonel David H. Hackworth. I haven’t stopped reading it since. Hackworth came up through the ranks and served as an infantry officer in the Korean and Vietnam wars. He was revered by his men and respected by all who worked with him. While the stories of combat are incredible and there is much to be learned about battlefield tactics in the book, the real lessons for me are about leadership. I adapted many of his leadership principles over the years and still continue to learn from his experiences. Thanks for everything, Colonel Hackworth.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
The following resources are all free and complement lessons in this book. Many of them provide jumping-off points to tools I now use on a daily or weekly basis. Links to all “most gifted” and “most recommended” books in Tribe of Mentors—tim.blog/ booklist,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Work hard to beat the competition.” The truth is that competition is the opposite of creativity. If I am working hard to beat the competition, it actually prevents me from thinking creatively to make all concepts of competition obsolete.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Creativity operates differently. You work hard because you’re inspired to, not because you have to. Work becomes fun, and you have energy for days because this life is not a “young man’s game.” It is an “inspired person’s game.” The keys belong to whoever is inspired, and no specific age, sex, gender, or cultural background has a monopoly on inspiration.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Do not seek to follow in the footsteps of the wise, instead, seek what they sought.” –Matsuo Bashō",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Tell to Win: Connect, Persuade, and Triumph with the Hidden Power of Story, which was an instant #1 New York Times bestseller.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"It’s not how well you play the game, it’s deciding what game you want to play.”—Kwame Appiah.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"If you dare, then you have already gotten further ahead than 99 percent of all the others.” Daniel Ek",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Black Box Thinking: The Surprising Truth About Success, by Matthew Syed.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
Always ask: What am I missing? And listen to the answer.,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Annie regularly shares her observations on the science of smart decision-making (applied to much more than poker) on her blog, Annie’s Analysis,",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
36 Arguments for the Existence of God: A Work of Fiction by Rebecca Newberger Goldstein,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
The Strategy of Conflict by Thomas C. Schelling The Science of Words by George A. Miller Retreat from Doomsday by John Mueller The Nurture Assumption by Judith Rich Harris The Evolution of Human Sexuality by Donald Symons Knowledge and Decisions by Thomas Sowell Clear and Simple as the Truth by Francis Noël-Thomas and Mark Turner,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Annie’s latest book, Thinking in Bets: Making Smarter Decisions When You Don’t Have All the Facts, focuses on strategies for great decision-making.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
Because being wrong is just an opportunity to find more of the truth.,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
The app Headspace is a fun way to start. Try and do it every day. But I suggest not doing it while you are walking . . . for now.,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"As to methods there may be a million and then some, but principles are few. The man who grasps principles can successfully select his own methods. The man who tries methods, ignoring principles, is sure to have trouble.” –Ralph Waldo Emerson American essayist, leader of the 19th-century transcendentalist movement",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
You’re too young.” Most of history was built by young people. They just got credit when they were older.,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
sisu”—the mental strength to continue to try even after you feel you’ve reached the limits of your abilities.,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
There is nothing that the busy man is less busy with than living; there is nothing harder to learn.” –Seneca,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Make Every Man Want You: How to Be So Irresistible You’ll Barely Keep from Dating Yourself!,",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"The War of Art by Steven Pressfield. This book has a magical, activating quality",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"In theory there is no difference between theory and practice. But, in practice, there is.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Everyone thinks of changing the world, but no one thinks of changing himself.” –Leo Tolstoy",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Why do you go away? So that you can come back. So that you can see the place you came from with new eyes and extra colors. And the people there see you differently, too. Coming back to where you started is not the same as never leaving.” –Terry Pratchett",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"In my practice, when I see clients for the first time, I see them as the end product—the way they will be in the future. They are all beautiful. What stands between who they are and who they want to be is their willingness to change strong habits, belief systems, and the gracefulness to embrace a new way of living. I aid them in their pursuit of change and liberation from unwanted habits.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"If you want to go fast, go alone, but if you want to go far, you must go together.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"If you only engage with people about problems, pretty soon, you’ll become the problem for them,” and I agree with that.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
The truth is that the pain of broken trust and betrayed friendship is simply the cost of caring and deeply connecting to others.,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
Science isn’t about being right preemptively or knowing the answer. Science is motivated by the human drive to struggle to discover.,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"To laugh often and much, to win the respect of intelligent people and the affection of children . . . to leave the world a bit better . . . to know even one life has breathed easier because you lived. This is to have succeeded.”—Ralph Waldo Emerson",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Every day, I eat a bowl of veggie soup, drink veggie juice, and eat pâté made out of the post-juicing pulp mixed with garlic, lemon juice, kale, spinach, and avocado. I serve it on bananas and other fruits so it looks like sushi. But my favorite concoction, which I created three years ago, is a medley of cabbage, onion, avocado, and pear. It’s incredibly delicious, extremely healthy, and fast to prepare. This dish also gave me a deep insight about eating: there was no way to make food better than this. I felt pride and a surge of energy, realizing that I actually ate the best in the world.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Too often, aspiring artists put pressure on themselves to make their creative work their only source of income. In my experience, it’s a road to misery. If art is your sole source of income, then there’s unrelenting pressure on that art, and mercenary pressure is the enemy of the creative elves inside you trying to get the work done.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
The Beggar King and the Secret of Happiness: A True Story by Joel ben Izzy.,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"enthusiastically adopted biofeedback HRV training,",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"HeartMath Inner Balance biofeedback monitor. It detects your heart’s minutest rhythms and sends a graph to your smartphone, facilitating HRV training.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
The crisis with all creative work is that it requires us to trust that generative voice inside us while also silencing the negative ones. It’s so easy to mix them all up and end up quietly abandoning our ambitions.,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
Lonfrote Deep Molded Sleep Mask is the best for airplanes or anywhere else.,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"A common rookie error that inexperienced leaders make is always agreeing with the last person they talked to; this takes a while to get past, though it becomes easy once you get exposed to enough people who contradict each other.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Do your own thinking independently. Be the chess player, not the chess piece.” –Ralph Charell",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"The information we gain that conflicts with our original assessment or conclusion, we conveniently ignore or dismiss, while the information that confirms our original decision makes us increasingly certain that our conclusion was correct.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"deontologist believes that for something to be ethically correct, it must abide by a predefined set of moral rules or ideologies, and if an action breaks those rules then it is immoral, regardless of the outcome. A consequentialist believes that the moral value of an action purely depends on its outcome—the act itself doesn’t carry moral weight, all that matters is whether its consequences are good or bad overall.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"not only use all the dreams that I have, but all that I can borrow.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
You don’t “succeed” because you have no weaknesses; you succeed because you find your unique strengths and focus on developing habits around them. . . . Everyone is fighting a battle [and has fought battles] you know nothing about. The heroes in this book are no different. Everyone struggles.,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Live the questions so that, one day, you will live yourself into the answers. . . .",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"This moment in history demands that we put purpose before profit, that we take more seriously the fact that we have the tools, the imagination, and the resources to solve our toughest problems. So it is time to get on with it.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Ultimately, your gift to the world is being who you are. It is both your gift and your fulfillment.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
don’t confuse being driven with being authentically animated by an inner calling. One state leaves you depleted and unfulfilled; the other fuels your soul and makes your heart sing.,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"The whole point of addiction is that people are compelled to it by suffering, trauma, unease, and emotional pain. If you want to help people, ask why they are in so much pain that they are driven (there’s that word again) to escape from it through ultimately self-harming habits or substances. Then support them in healing the trauma at the core of their addiction, a process that always starts with nonjudgmental curiosity and compassion.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"A lot of professions assume that you’re going to take eight to ten years just to achieve the minimum level of competence necessary to start to practice. That’s been a good grounding force when doing projects, because a lot of things go wrong here and there, but if you just assume that anything worthwhile is going to take five to ten years, they don’t feel as severe.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"The lesson: Rather than striving to be superhuman, I would aspire to be less “super” and more “human.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Don’t worry about making money. Don’t stress about having a plan. Don’t think about networking or setting yourself up for the next thing. Try as hard as you possibly can to find something you love, because the depressing reality is that most people never find a career that they’re truly passionate about.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"It’s so hard to forget pain, but it’s even harder to remember sweetness. We have no scar to show for happiness. We learn so little from peace.” –Chuck Palahniuk Famed",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"You learn the secret of this business, which is there’s no secret. Be yourself.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
Don’t let someone knock you off course before you reach your destination. Trust the work. Always trust the work.,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"In the end, a lack of focus is usually just fear: fear that whatever project I’m attempting will go nowhere or fail miserably.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"To laugh often and much, to win the respect of intelligent people and the affection of children . . . to leave the world a bit better . . . to know even one life has breathed easier because you lived. This is to have succeeded.”—Ralph Waldo Emerson “Some men see things as they are and say ‘why?’ I dream of things that never were and say ‘why not?’”—Robert Kennedy “Friendship is born at the moment when one person says to another: ‘What? You too? I thought I was the only one.’”—C. S. Lewis “It is impossible to live without failing at something, unless you live so cautiously that you might as well not have lived at all—in which case you fail by default.”—J. K. Rowling",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
Pain is never out of season if you go shopping for it.,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Too often, aspiring artists put pressure on themselves to make their creative work their only source of income. In my experience, it’s a road to misery. If art is your sole source of income, then there’s unrelenting pressure on that art, and mercenary pressure is the enemy of the creative elves inside you trying to get the work done. Having another stream of income drains the pressure on your creative engine. If nothing comes of your art, you still have an ironclad plan to support yourself. As a result, your creative soul feels lighter and free to do its best work. I’m a personal practitioner of this: Even after three books and a hefty movie deal, I still tutor kids and help them with their college applications. My friends can’t understand it, but it’s the only way I know how to write without feeling like it’s a matter of life and death.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"The stupidity of people comes from having an answer for everything. The wisdom of the novel comes from having a question for everything.” Substitute “master learner” for “novel,” and you have my philosophy of life. Often, all that stands between you and what you want is a better set of questions.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Life shrinks or expands in proportion to one’s courage.” It’s a short reminder that success can usually be measured by the number of uncomfortable conversations we are willing to have, and by the number of uncomfortable actions we are willing to take.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"In order to ‘have’ you must ‘do,’ and in order to ‘do’ you must ‘be.’” Terry Crews",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"You won’t take a bullet for pleasure or power, but you will for meaning.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Either you’re in, or you’re in the way.” Often, we chase after people who aren’t “in,” who, for whatever reason, don’t fit into our lives or our business. We waste time with these people when our focus should be on the people who are in.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
Part of knowing who you are is knowing who you’re not.,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Life will go faster than you know. It will be tempting to live a life that impresses others. But this is the wrong path. The right path is to know that life is short, every day is a gift, and you have certain gifts. Happiness is about understanding that the gift of life should be honored every day by offering your gifts to the world. Don’t let yourself define what matters by the dogma of other people’s thoughts. And even more important, don’t let the thoughts of self-doubt and chattering self-criticism in your own mind slow you down. You will likely be your own worst critic. Be kind to yourself in your own mind. Let your mind show you the same kindness that you aspire to show others.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Happiness is a choice you make and a skill you develop. The mind is just as malleable as the body. We spend so much time and effort trying to change the external world, other people, and our own bodies, all the while accepting ourselves the way we were programmed in our youths. We accept the voice that talks to us in our head all the time as the source of all truth. But all of it is malleable, every day is new, and memory and identity are burdens from the past that prevent us from living freely in the present.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Real work and real satisfaction come from the opposite of what the web provides. They come from going deep into something—the book you’re writing, the album, the movie—and staying there for a long, long time.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"The disease of our times is that we live on the surface. We’re like the Platte River, a mile wide and an inch deep. I always say, “If you want to become a billionaire, invent something that will allow people to indulge their own Resistance.” Somebody did invent it. It’s called the Internet. Social media. That wonderland where we can flit from one superficial, jerkoff distraction to another, always remaining on the surface, never going deeper than an inch.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Over the last couple decades, I’ve noticed that the best, most enduring partnerships in business (and in life) are among people who are constantly growing together. If the person you choose to depend on is constantly striving to learn and improve, you too will push yourself to new levels of achievement, and neither of you will feel like you have settled for someone you eventually outgrow.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"don’t get daunted out of shooting for something you want, especially by potentially unfounded assumptions.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"I don’t think failure is sometimes part of the process—it always is. When you feel you can’t go on, know that you’re just getting started.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Suffering is a moment of clarity, when you can no longer deny the truth of a situation and are forced into uncomfortable change. I’m lucky that I didn’t get everything I wanted in my life, or I’d be happy with my first good job, my college sweetheart, my college town. Being poor when young led to making money when old. Losing faith in my bosses and elders made me independent and an adult. Almost getting into the wrong marriage helped me recognize and enter the right one. Falling sick made me focus on my health. It goes on and on. Inside suffering is the seed of change. If",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"Life punishes the vague wish and rewards the specific ask. After all, conscious thinking is largely asking and answering questions in your own head. If you want confusion and heartache, ask vague questions. If you want uncommon clarity and results, ask uncommonly clear questions. Fortunately, this is a skill you can develop.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"I love Toni Morrison’s Song of Solomon. Her writing style is incredibly poetic and complex. She doesn’t “allow” any laziness in reading her work; so beyond the incredible story, I learned to take my time to absorb the characters, and to reread passages when there was so much to unpack. It was also the book I asked my late husband to read when he dropped his pickup line to get to know me better. Our first date was a book review—and clearly he passed with flying colors. Two months later, he presented me with a painting of his interpretation of the book as a birthday gift. I knew then that I wanted to marry him. Anyone who could take his time to read, comprehend, and interpret Toni Morrison’s work, based on my recommendation, was someone I wanted to spend significant time with. That experience taught me that when people care, they’ll go beyond the extra mile to understand you. So Toni Morrison helped me set a high bar.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"What advice would you give to a smart, driven college student about to enter the “real world”? When in doubt, let kindness and compassion guide you. And don’t be afraid to fail.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
Named must your fear be before banish it you can.” –Yoda Powerful Jedi master,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
I’d rather die doing something I feel is great and amazing rather than be safe and comfortable living a life I hate.,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"There is a big difference between intelligence and wisdom. Many are fooled into thinking they are the same thing, but they are not. I have seen intelligent serial killers, but I’ve never seen a wise one.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
The “aura of exclusivity” is really code for “bad atmosphere.,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"beauty has become a modern-day superdrug, that with filtered and face-tuned social media, retouched models on advertisements, and rampant pornography, we’ve overloaded the senses so that our natural instincts can no longer recognize or react to real beauty anymore. And it’s making us confused and miserable, both in how we judge ourselves and how we judge others.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
"The superheroes you have in your mind (idols, icons, elite athletes, billionaires, etc.) are nearly all walking flaws who’ve maximized one or two strengths. Humans are imperfect creatures. You don’t “succeed” because you have no weaknesses; you succeed because you find your unique strengths and focus on developing habits around them. . . . Everyone is fighting a battle [and has fought battles] you know nothing about. The heroes in this book are no different. Everyone struggles.",Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
Anger is often what pain looks like when it shows itself in public.,Tribe of Mentors: Short Life Advice from the Best in the World,Timothy Ferriss,[]
